	작성시간	작성자	위치	내용	좋아요수	해쉬태그
193	2020-05-23T00:54:45.000Z	jeonju_tealosophy	Jeonju,_Korea	맑은_주말_아침!~/././#틸로소피/#전주카페/#혁신도시카페_#주말/#전주시_#덕진구/#여의동_#토요일/#갤러리카페/#사진전시_#갤러리파인/#주말나들이_#카페스타그램/#동산동카페/#맑음_#일상_#여름/#5월_#맑은하늘/#홍차_#외곽카페/#전원카페/#조용한카페	135	#틸로소피_#전주카페_#혁신도시카페_#주말_#전주시_#덕진구_#여의동_#토요일_#갤러리카페_#사진전시_#갤러리파인_#주말나들이_#카페스타그램_#동산동카페_#맑음_#일상_#여름_#5월_#맑은하늘_#홍차_#외곽카페_#전원카페_#조용한카페
194	2019-11-09T05:23:18.000Z	j_marigold_	0	자꾸_닭강정_사준다고_꼬셔서_이가현집_총총_,,/./././././././/#화요일_#오후_#여의동_#하트꾹_#선팔하면맞팔_#맞팔_#맞팔환영_#하트_#소통_#좋아요반사_#좋튀_#댓글_#선팔맞팔_#팔로잉_#팔로우미_#맞팔해요_#신사동_#심심_#디엠_#20_#followme_#fff_#f4f_#instagood_#likeforfollow_#like4like_#likeforlike_#likeforlikes_#followforfollowback	104	#화요일_#오후_#여의동_#하트꾹_#선팔하면맞팔_#맞팔_#맞팔환영_#하트_#소통_#좋아요반사_#좋튀_#댓글_#선팔맞팔_#팔로잉_#팔로우미_#맞팔해요_#신사동_#심심_#디엠_#20_#followme_#fff_#f4f_#instagood_#likeforfollow_#like4like_#likeforlike_#likeforlikes_#followforfollowback
195	2020-05-03T07:39:42.000Z	thewinners_tkd	0	더위너스_확장공사_2편_:_파티션나누기//수련생과_학부모님들의_동선을_고려한/수련장,상담실.,탈의실_파티션작업.//쾌적한_환경을_제공합니다.//#더위너스태권도/#더위너스줄넘기/#태권도인테리어/#동산동#여의동#반월동/#조촌초#반월초/#taekwondo	0	#더위너스태권도_#더위너스줄넘기_#태권도인테리어_#동산동_#여의동_#반월동_#조촌초_#반월초_#taekwondo
196	2020-05-06T09:17:48.000Z	t_sangyoon__j	Jeonju	김성주_국회의원_당선자께서/저희_태비태권도를/응원차방문해주셨습니다!/코로나19로_힘든시기_열심히_운동하는/아이들을_격려해주시고/미래의_꿈나무국가대표,전북대표_선수들에게_응원메세지를/전달해주셨습니다_감사합니다!!/-/-/-/-/-/#일상_#전북_#전주_#덕진구_#당선자_#태비_#태권도_#운동_#겨루기_#선수_#인스타_#수요일_#응원_#격려_#힘_#반월초_#조촌초_#반월동_#여의동_#혁신_#만성_#화이팅_#💪	52	#일상_#전북_#전주_#덕진구_#당선자_#태비_#태권도_#운동_#겨루기_#선수_#인스타_#수요일_#응원_#격려_#힘_#반월초_#조촌초_#반월동_#여의동_#혁신_#만성_#화이팅_#💪
197	2020-05-01T13:52:19.000Z	thewinners_tkd	0	2년을_꿈꾸며_준비했습니다.//1._조금_더_넓은_공간에서/마음껏_운동하길//2._유치부전용공간이_생기길//3._시범단운동이_가능한_천장높이가/높은곳이길//그렇게_하나의_꿈을_이루었습니다.//이제_그_꿈에_꿈을_하나_더_보탭니다.//이_공간에_소중한_아들,딸들이/건강하게_자라나기를요.//정직한_교육으로_대한민국_태권도가/좋은_운동임을_알리고_싶습니다.//#더위너스태권도/#대한민국태권도/#taekwondo_#국기원/#대한태권도협회/#전주맘_#전주태권도/#조촌초_#반월초/#여의동_#반월동_#동산동	8	#더위너스태권도_#대한민국태권도_#taekwondo_#국기원_#대한태권도협회_#전주맘_#전주태권도_#조촌초_#반월초_#여의동_#반월동_#동산동
198	2020-04-15T03:44:11.000Z	suseong458	0	#출장#마사지#용정동#성덕동#원동#동산동#고랑동#여의동#만성동#장동#팔복동4가#도도동#강흥동#도덕동#남정동#중동#인후1동#출장#소개팅#술친구#애인#등산#만남#모델	0	#출장_#마사지_#용정동_#성덕동_#원동_#동산동_#고랑동_#여의동_#만성동_#장동_#팔복동4가_#도도동_#강흥동_#도덕동_#남정동_#중동_#인후1동_#출장_#소개팅_#술친구_#애인_#등산_#만남_#모델
199	2020-05-13T11:03:02.000Z	nalssinhanyoga_jsh	날씬한요가&조이필라테스반월점	날씬한몸매를원하세요?ㅋㅋ/신나는음악과함께하는_요가/날요프로그램만한게없죠👍👍/오늘도_재밌게_운동해보아요/././._🌸/상담.문의_환영/날씬한요가&조이필라테스_반월점/인스타그램_▶_nalssinhanyoga_jsh/카카오톡_▶_1012birthday/문의_▶_063)213-1288/위치_▶_전주시_덕진구_쪽구름로_109,_4층_날씬한요가_조이필라테스/(연세내과_4층,_목초마을맞은편)/공식_홈페이지_▶_http://www.nalyo.co.kr//공식_블로그_▶_https://blog.naver.com/nalyo_./❣개인문의_010_4373_1012_❣//#전주_#날씬한요가_#조이필라테스_#기구필라테스_#요가_#날씬한요가반월점_#조이필라테스반월점/#동산동_#반월동_#여의동_#조촌동	56	#전주_#날씬한요가_#조이필라테스_#기구필라테스_#요가_#날씬한요가반월점_#조이필라테스반월점_#동산동_#반월동_#여의동_#조촌동
200	2020-05-31T15:16:02.000Z	sinhuimang	Jeonju	지난달에_다이어트를_한다고_말했지만_잘_지켜지진_않았다./그리고_따로_식단을_하지_않으니,_자유롭게_먹어서_그런가;;/1키로가_더_쪗네_ㅋㅋㅋ//그래서_식단_한번_해보려고_마트에서_이것저것_사왔습니다././././././././././././././#전라북도_#전주시_#덕진구_#여의동/#다이어트_#도전_#시작하는_#식단관리/#채소듬뿍_#몸에좋은영양소가득_#철저히/#운동많이_#열심히_#해보자_#꼭감량해보자/#더건강해지는_#몸매가되는_#그날을위해/#매일_#열심히_#더_#화이팅하자👊	35	#전라북도_#전주시_#덕진구_#여의동_#다이어트_#도전_#시작하는_#식단관리_#채소듬뿍_#몸에좋은영양소가득_#철저히_#운동많이_#열심히_#해보자_#꼭감량해보자_#더건강해지는_#몸매가되는_#그날을위해_#매일_#열심히_#더_#화이팅하자👊
201	2020-05-31T01:26:56.000Z	jeonju_tealosophy	Jeonju,_Korea	토끼가_새끼를_낳아서_무럭무럭_자라고있습니다.~^^/././#토끼_#새끼토끼들_#전주카페/#5월의_마지막주말/#마지막주말_#아기토끼/#틸로소피_#외곽카페_#전주카페/#정원_#동물들_#동산동카페/#혁신도시카페_#전원주택/#덕진구카페_#여의동_#여름/#주말나들이_#홍차카페_#전주/#갤러리카페	111	#토끼_#새끼토끼들_#전주카페_#5월의_#마지막주말_#아기토끼_#틸로소피_#외곽카페_#전주카페_#정원_#동물들_#동산동카페_#혁신도시카페_#전원주택_#덕진구카페_#여의동_#여름_#주말나들이_#홍차카페_#전주_#갤러리카페
202	2020-05-22T03:50:48.000Z	thewinners_tkd	0	오늘은_더위너스_대표강사/박정원사범님의_프로필촬영이_있었습니다^^/얼굴이_정말_뽀얗다는!!_작가님의_프로페셔널한_진행덕분에/즐겁게_마무리했습니다~~^^	6	
203	2020-05-21T16:32:49.000Z	thewinners_tkd	전주시_덕진구_동산동	달려라_달려~~^^/달리기는_즐거워♡//유치부는_사랑입니다	0	
204	2020-05-20T06:37:09.000Z	thewinners_tkd	0	격파훈련./단순히_깨고_부수는것이_아니라/상대방에_대한_존중을_배웁니다.//도와주는_파트너에_대한_고마움./격파가_되게끔_집중해주는것.//그런_배려하는_마음들이_모여/좋은_집단을_구성하는_사회성을/배우게_됩니다^^	0	
205	2020-04-29T07:53:42.000Z	thewinners_tkd	0	유치부가_더위너스에서_태권도_운동을/한다는것은_-_즐거운_교육으로_미소가_더_밝아지고/-_좋은_친구관계를_맺는_방법을_배우고/-_다투고_싸웠을_때_화해하고_용서하는것을/배우며_성장합니다.//더위너스_태권도를_배운다는것은/성장기에_있는_우리_아이들에게/삶의_지혜를_알아가는/배움의_장입니다^^_#유치부/#재능나라어린이집/#사랑어린이집/#동산동/#반월동/#여의동/#더위너스태권도/#전주태권도/#전주/#taekwondo/#자녀연구소	8	#유치부_#재능나라어린이집_#사랑어린이집_#동산동_#반월동_#여의동_#더위너스태권도_#전주태권도_#전주_#taekwondo_#자녀연구소
206	2020-02-18T10:13:21.000Z	minjung__lee	Seoul,_Korea	웃는거_어색해서_우야지	418	
207	2020-05-11T13:27:37.000Z	thewinners_tkd	Jeonju	확장오픈_감사_선물~♡/길거리에서_파랑색_티셔츠의/사자캐릭터를_만나면_반갑게/인사해주세요~^^_☆더위너스☆	9	
208	2020-05-03T19:09:43.000Z	thewinners_tkd	0	더위너스_확장공사_3편_:_안전//운동을_하는_공간은/안전이_기본_바탕으로/이루어져야합니다.//우리_수련생들이/가장_다치기_쉬운부위_중_하나는/맨발.._그리고_가장_빈번히_사고가/나는_곳은_출입구입니다./서로_밀고_당기는_과정에서/맨발을_짓누르는_문은/끔찍한_사고를_유발합니다.//자녀들의_교육을_연구하는곳인만큼/안전을_위한_사소한_문하나도/사고확률을_줄이기위해/미서기문으로_진행하였습니다.//그리고_창문안전봉까지.._안전을_바탕으로/신뢰를_주는_더위너스교육./태권도_본질을_더합니다.//#더위너스태권도/#더위너스줄넘기/#안전_#신뢰_#본질/#taekwondo/#여의동_#반월동_#동산동/#전주태권도/#동산동태권도/#조촌초_#반월초	8	#더위너스태권도_#더위너스줄넘기_#안전_#신뢰_#본질_#taekwondo_#여의동_#반월동_#동산동_#전주태권도_#동산동태권도_#조촌초_#반월초
209	2020-03-03T13:23:18.000Z	spe_ci_al	Jeonju	서희야.._정색하면_예쁘다며../_/_/#전주_#전주혁신도시_#투썸플레이스_#경양카츠전주_#송천동_#여의동_#코로나_#마스크_#데일리	75	#전주_#전주혁신도시_#투썸플레이스_#경양카츠전주_#송천동_#여의동_#코로나_#마스크_#데일리
210	2020-05-07T12:16:52.000Z	yunhyeon97	0	#출장#마사지#레이싱걸#모델#치어리더#용정동#성덕동#원동#동산동#고랑동#여의동#만성동#장동#팔복동4가#도도동#강흥동#도덕동#남정동#중동#인후1동#	0	#출장_#마사지_#레이싱걸_#모델_#치어리더_#용정동_#성덕동_#원동_#동산동_#고랑동_#여의동_#만성동_#장동_#팔복동4가_#도도동_#강흥동_#도덕동_#남정동_#중동_#인후1동
211	2020-05-01T15:42:56.000Z	thewinners_tkd	0	더위너스_확장이전_1단계_:_철거//100평규모의_기존_사무실을/철거하는_작업부터_시작했습니다.//저희_사범님과_제가_오롯히_단둘이/허물었다는~~~^^_땀과_노력이_베인_태권도장으로/시작합니다!!_#철거/#확장이전/#동산동#여의동#반월동/#조촌초#반월초#전북중/#더위너스태권도_#더위너스줄넘기/#전주태권도/#Taekwondo/#korea/#태권도	0	#철거_#확장이전_#동산동_#여의동_#반월동_#조촌초_#반월초_#전북중_#더위너스태권도_#더위너스줄넘기_#전주태권도_#Taekwondo_#korea_#태권도
212	2020-05-17T05:31:28.000Z	jeonju_tealosophy	Jeonju	5월도_벌써_절반이상_가는군요!...././././#전주여행_#일요일/#주말일상_#주말나들이/#틸로소피_#전주카페/#동산동카페/#여의동_#덕진구/#전원카페/#조용한카페/#혁신도시카페/#시집_#시인_#작은성/#작품전시회_#홍차/#아메리카노_#애프터눈티세트/#완주카페_#전북카페/#주말_#주말나들이/#전주여행_#5월/#중순_#맑음	149	#전주여행_#일요일_#주말일상_#주말나들이_#틸로소피_#전주카페_#동산동카페_#여의동_#덕진구_#전원카페_#조용한카페_#혁신도시카페_#시집_#시인_#작은성_#작품전시회_#홍차_#아메리카노_#애프터눈티세트_#완주카페_#전북카페_#주말_#주말나들이_#전주여행_#5월_#중순_#맑음
213	2020-05-19T02:38:11.000Z	jeonju_tealosophy	Jeonju	비가_그치고_나면_또_초록으로_변할듯.....!/././#틸로소피_#전주여행/#전주카페_#카페/#전주틸로소피/#전원카페/#야외/#홍차/#전북카페/#갤러리카페/#tea_#비오는날_#화요일/#조용한카페/#사진전_#작은성/#덕진구_#여의동_#동산동/#팔복동카페_#비온뒤맑음/#5월_#봄_#여름_#외곽카페/#혁신도시카페_#전원카페/#벌써_#작년_#일년전_#jeonju	119	#틸로소피_#전주여행_#전주카페_#카페_#전주틸로소피_#전원카페_#야외_#홍차_#전북카페_#갤러리카페_#tea_#비오는날_#화요일_#조용한카페_#사진전_#작은성_#덕진구_#여의동_#동산동_#팔복동카페_#비온뒤맑음_#5월_#봄_#여름_#외곽카페_#혁신도시카페_#전원카페_#벌써_#작년_#일년전_#jeonju
214	2020-05-05T03:00:21.000Z	thewinners_tkd	0	더위너스_확장오픈_4편_:_교육환경//공부를_하기_위해_알맞은/학습환경을_갖추듯/운동하는_공간도_알맞은/운동환경이_필요합니다.//상쾌하게_운동할_수_있는/조망권_(경관)은_개인적으로/제일_보람있는_부분이랍니다^^_#쾌적하게운동하기/#코로나태권도/#Taekwondo/#재능나라어린이집/#조촌초_#반월초/#동산동#여의동#반월동/#더위너스줄넘기/#더위너스태권도/#전주태권도	0	#쾌적하게운동하기_#코로나태권도_#Taekwondo_#재능나라어린이집_#조촌초_#반월초_#동산동_#여의동_#반월동_#더위너스줄넘기_#더위너스태권도_#전주태권도
215	2020-04-20T12:37:10.000Z	gihyeongang82020	0	#용정동#성덕동#원동#동산동#고랑동#여의동#만성동#장동#팔복동4가#도도동#강흥동#도덕동#남정동#중동#인후1동#출장샵#각종#연습생#모델#승무원	0	#용정동_#성덕동_#원동_#동산동_#고랑동_#여의동_#만성동_#장동_#팔복동4가_#도도동_#강흥동_#도덕동_#남정동_#중동_#인후1동_#출장샵_#각종_#연습생_#모델_#승무원
